datetime,temperature,regulator,error,inAuto,ready,lowerPower,upperPower
19:54:56,67.40,0.00,-67.40,0,0,0,0
19:55:06,67.75,0.00,-67.75,0,0,0,0
19:55:16,67.72,0.00,-67.72,0,0,0,0
19:55:27,67.75,0.00,-67.75,0,0,0,0
19:55:37,67.65,0.00,-67.65,0,0,0,0
19:55:47,67.72,0.00,-67.72,0,0,0,0
19:55:57,67.92,0.00,-67.92,0,0,0,0
19:56:07,67.75,0.00,-67.75,0,0,0,0
19:56:17,67.60,0.00,-67.60,0,0,0,0
19:56:27,67.87,0.00,-67.87,0,0,0,0
19:56:37,68.00,0.00,-68.00,0,0,0,0
19:56:48,67.92,0.00,-67.92,0,0,0,0
19:56:58,68.02,0.00,-68.02,0,0,0,0
19:57:08,68.02,0.00,-68.02,0,0,0,0
19:57:18,67.80,0.00,-67.80,0,0,0,0
19:57:28,68.07,0.00,-68.07,0,0,0,0
19:57:38,68.27,0.00,-68.27,0,0,0,0
19:57:48,68.27,0.00,-68.27,0,0,0,0
19:57:59,68.20,0.00,-68.20,0,0,0,0
19:58:09,68.22,0.00,-68.22,0,0,0,0
19:58:19,68.02,0.00,-68.02,0,0,0,0
19:58:29,68.05,0.00,-68.05,0,0,0,0
19:58:39,68.40,0.00,-68.40,0,0,0,0
19:58:49,68.27,0.00,-68.27,0,0,0,0
19:58:59,68.05,0.00,-68.05,0,0,0,0
19:59:10,68.15,0.00,-68.15,0,0,0,0
19:59:20,67.95,0.00,-67.95,0,0,0,0
19:59:30,68.27,0.00,-68.27,0,0,0,0
19:59:40,68.30,0.00,-68.30,0,0,0,0
19:59:50,68.32,0.00,-68.32,0,0,0,0
20:00:00,68.35,0.00,-68.35,0,0,0,0
20:00:11,68.15,0.00,-68.15,0,0,0,0
20:00:21,68.50,0.00,-68.50,0,0,0,0
20:00:31,68.05,0.00,-68.05,0,0,0,0
20:00:41,68.35,0.00,-68.35,0,0,0,0
20:00:51,68.27,0.00,-68.27,0,0,0,0
20:01:01,68.19,0.00,-68.19,0,0,0,0
20:01:11,68.07,0.00,-68.07,0,0,0,0
20:01:22,68.04,0.00,-68.04,0,0,0,0
20:01:32,68.12,0.00,-68.12,0,0,0,0
20:01:42,67.79,0.00,-67.79,0,0,0,0
20:01:52,68.19,0.00,-68.19,0,0,0,0
20:02:02,67.77,0.00,-67.77,0,0,0,0
20:02:12,67.82,0.00,-67.82,0,0,0,0
20:02:22,67.57,0.00,-67.57,0,0,0,0
20:02:32,67.84,0.00,-67.84,0,0,0,0
20:02:43,67.54,0.00,-67.54,0,0,0,0
20:02:53,67.67,0.00,-67.67,0,0,0,0
20:03:03,67.44,0.00,-67.44,0,0,0,0
20:03:13,67.42,0.00,-67.42,0,0,0,0
20:03:23,67.44,0.00,-67.44,0,0,0,0
20:03:33,67.44,0.00,-67.44,0,0,0,0
20:03:44,67.34,0.00,-67.34,0,0,0,0
20:03:54,67.44,0.00,-67.44,0,0,0,0
20:04:04,67.37,0.00,-67.37,0,0,0,0
20:04:14,67.29,0.00,-67.29,0,0,0,0
20:04:24,67.12,0.00,-67.12,0,0,0,0
20:04:34,66.94,0.00,-66.94,0,0,0,0
20:04:44,67.04,0.00,-67.04,0,0,0,0
20:04:55,66.84,0.00,-66.84,0,0,0,0
20:05:05,67.07,0.00,-67.07,0,0,0,0
20:05:15,66.69,0.00,-66.69,0,0,0,0
20:05:25,66.52,0.00,-66.52,0,0,0,0
20:05:35,66.47,0.00,-66.47,0,0,0,0
20:05:46,66.24,0.00,-66.24,0,0,0,0
20:05:56,66.42,0.00,-66.42,0,0,0,0
20:06:07,66.17,0.00,-66.17,0,0,0,0
20:06:17,66.29,0.00,-66.29,0,0,0,0
20:06:27,66.17,0.00,-66.17,0,0,0,0
20:06:38,66.49,0.00,-66.49,0,0,0,0
20:06:48,66.07,0.00,-66.07,0,0,0,0
20:06:58,66.24,0.00,-66.24,0,0,0,0
20:07:08,66.12,0.00,-66.12,0,0,0,0
20:07:18,66.04,0.00,-66.04,0,0,0,0
20:07:28,66.22,0.00,-66.22,0,0,0,0
20:07:38,66.09,0.00,-66.09,0,0,0,0
20:07:49,66.19,0.00,-66.19,0,0,0,0
20:08:00,66.04,0.00,-66.04,0,0,0,0
20:08:10,65.84,0.00,-65.84,0,0,0,0
20:08:20,65.56,0.00,-65.56,0,0,0,0
20:08:30,65.56,0.00,-65.56,0,0,0,0
20:08:40,65.71,0.00,-65.71,0,0,0,0
20:08:50,65.41,0.00,-65.41,0,0,0,0
20:09:01,65.61,0.00,-65.61,0,0,0,0
20:09:11,65.59,0.00,-65.59,0,0,0,0
20:09:21,65.29,0.00,-65.29,0,0,0,0
20:09:31,65.19,0.00,-65.19,0,0,0,0
20:09:41,65.36,0.00,-65.36,0,0,0,0
20:09:51,65.19,0.00,-65.19,0,0,0,0
20:10:01,65.29,0.00,-65.29,0,0,0,0
20:10:12,65.09,0.00,-65.09,0,0,0,0
20:10:22,64.96,0.00,-64.96,0,0,0,0
20:10:32,64.84,0.00,-64.84,0,0,0,0
20:10:42,65.04,0.00,-65.04,0,0,0,0
20:10:53,64.76,0.00,-64.76,0,0,0,0
20:11:03,64.46,0.00,-64.46,0,0,0,0
20:11:14,64.51,0.00,-64.51,0,0,0,0
20:11:24,64.49,0.00,-64.49,0,0,0,0
20:11:35,64.29,0.00,-64.29,0,0,0,0
20:11:45,64.21,0.00,-64.21,0,0,0,0
20:11:55,64.04,0.00,-64.04,0,0,0,0
20:12:05,64.01,0.00,-64.01,0,0,0,0
20:12:15,63.99,0.00,-63.99,0,0,0,0
20:12:25,63.96,0.00,-63.96,0,0,0,0
20:12:36,63.86,0.00,-63.86,0,0,0,0
20:12:46,63.59,0.00,-63.59,0,0,0,0
20:12:56,63.54,0.00,-63.54,0,0,0,0
20:13:06,63.49,0.00,-63.49,0,0,0,0
20:13:16,63.51,0.00,-63.51,0,0,0,0
20:13:26,63.14,0.00,-63.14,0,0,0,0
20:13:36,63.16,0.00,-63.16,0,0,0,0
20:13:46,63.24,0.00,-63.24,0,0,0,0
20:13:57,63.04,0.00,-63.04,0,0,0,0
20:14:07,62.94,0.00,-62.94,0,0,0,0
20:14:17,63.04,0.00,-63.04,0,0,0,0
20:14:27,62.76,0.00,-62.76,0,0,0,0
20:14:37,62.64,0.00,-62.64,0,0,0,0
20:14:47,62.54,0.00,-62.54,0,0,0,0
20:14:58,62.39,0.00,-62.39,0,0,0,0
20:15:08,62.41,0.00,-62.41,0,0,0,0
20:15:18,62.04,0.00,-62.04,0,0,0,0
20:15:28,61.93,0.00,-61.93,0,0,0,0
20:15:38,61.88,0.00,-61.88,0,0,0,0
20:15:48,61.83,0.00,-61.83,0,0,0,0
20:15:58,61.61,0.00,-61.61,0,0,0,0
20:16:08,61.81,0.00,-61.81,0,0,0,0
20:16:19,61.58,0.00,-61.58,0,0,0,0
20:16:29,61.41,0.00,-61.41,0,0,0,0
20:16:39,61.41,0.00,-61.41,0,0,0,0
20:16:49,61.63,0.00,-61.63,0,0,0,0
20:16:59,61.28,0.00,-61.28,0,0,0,0
20:17:09,61.33,0.00,-61.33,0,0,0,0
20:17:19,61.03,0.00,-61.03,0,0,0,0
20:17:29,60.98,0.00,-60.98,0,0,0,0
20:17:39,60.96,0.00,-60.96,0,0,0,0
20:17:50,60.68,0.00,-60.68,0,0,0,0
20:18:00,60.91,0.00,-60.91,0,0,0,0
20:18:10,60.41,0.00,-60.41,0,0,0,0
20:18:20,60.58,0.00,-60.58,0,0,0,0
20:18:30,60.53,0.00,-60.53,0,0,0,0
20:18:40,60.61,0.00,-60.61,0,0,0,0
20:18:50,60.16,0.00,-60.16,0,0,0,0
20:19:01,60.21,0.00,-60.21,0,0,0,0
20:19:11,59.91,0.00,-59.91,0,0,0,0
20:19:21,60.23,0.00,-60.23,0,0,0,0
20:19:31,59.81,0.00,-59.81,0,0,0,0
20:19:41,59.66,0.00,-59.66,0,0,0,0
20:19:51,59.81,0.00,-59.81,0,0,0,0
20:20:02,59.68,0.00,-59.68,0,0,0,0
20:20:12,59.68,0.00,-59.68,0,0,0,0
20:20:22,59.18,0.00,-59.18,0,0,0,0
20:20:32,59.53,0.00,-59.53,0,0,0,0
20:20:42,59.41,0.00,-59.41,0,0,0,0
20:20:52,59.18,0.00,-59.18,0,0,0,0
20:21:03,59.36,0.00,-59.36,0,0,0,0
20:21:13,58.98,0.00,-58.98,0,0,0,0
20:21:23,58.86,0.00,-58.86,0,0,0,0
20:21:33,58.66,0.00,-58.66,0,0,0,0
20:21:43,58.71,0.00,-58.71,0,0,0,0
20:21:53,58.96,0.00,-58.96,0,0,0,0
20:22:04,58.43,0.00,-58.43,0,0,0,0
20:22:14,58.36,0.00,-58.36,0,0,0,0
20:22:24,58.73,0.00,-58.73,0,0,0,0
20:22:34,58.51,0.00,-58.51,0,0,0,0
20:22:44,58.18,0.00,-58.18,0,0,0,0
20:22:54,58.01,0.00,-58.01,0,0,0,0
20:23:05,57.98,0.00,-57.98,0,0,0,0
20:23:15,57.76,0.00,-57.76,0,0,0,0
20:23:25,57.91,0.00,-57.91,0,0,0,0
20:23:35,57.56,0.00,-57.56,0,0,0,0
20:23:45,57.43,0.00,-57.43,0,0,0,0
20:23:55,57.43,0.00,-57.43,0,0,0,0
20:24:06,57.36,0.00,-57.36,0,0,0,0
20:24:16,57.43,0.00,-57.43,0,0,0,0
20:24:29,57.08,0.00,-57.08,0,0,0,0
20:24:40,57.06,0.00,-57.06,0,0,0,0
20:24:50,56.95,0.00,-56.95,0,0,0,0
20:25:00,56.90,0.00,-56.90,0,0,0,0
20:25:10,56.88,0.00,-56.88,0,0,0,0
20:25:20,56.83,0.00,-56.83,0,0,0,0
20:25:31,56.93,0.00,-56.93,0,0,0,0
20:25:41,56.73,0.00,-56.73,0,0,0,0
20:25:51,56.45,0.00,-56.45,0,0,0,0
20:26:01,56.23,0.00,-56.23,0,0,0,0
20:26:11,56.53,0.00,-56.53,0,0,0,0
20:26:21,56.45,0.00,-56.45,0,0,0,0
20:26:32,56.23,0.00,-56.23,0,0,0,0
20:26:42,56.23,0.00,-56.23,0,0,0,0
20:26:52,56.08,0.00,-56.08,0,0,0,0
20:27:02,55.98,0.00,-55.98,0,0,0,0
20:27:12,55.75,0.00,-55.75,0,0,0,0
20:27:22,55.70,0.00,-55.70,0,0,0,0
20:27:32,55.78,0.00,-55.78,0,0,0,0
20:27:42,55.48,0.00,-55.48,0,0,0,0
20:27:52,55.38,0.00,-55.38,0,0,0,0
20:28:03,55.45,0.00,-55.45,0,0,0,0
20:28:13,55.35,0.00,-55.35,0,0,0,0
20:28:23,55.38,0.00,-55.38,0,0,0,0
20:28:33,55.13,0.00,-55.13,0,0,0,0
20:28:43,55.05,0.00,-55.05,0,0,0,0
20:28:53,55.28,0.00,-55.28,0,0,0,0
20:29:03,55.25,0.00,-55.25,0,0,0,0
20:29:14,55.10,0.00,-55.10,0,0,0,0
20:29:24,54.70,0.00,-54.70,0,0,0,0
20:29:34,54.60,0.00,-54.60,0,0,0,0
20:29:44,54.98,0.00,-54.98,0,0,0,0
20:29:54,54.63,0.00,-54.63,0,0,0,0
20:30:04,54.48,0.00,-54.48,0,0,0,0
20:30:15,54.15,0.00,-54.15,0,0,0,0
20:30:25,54.45,0.00,-54.45,0,0,0,0
20:30:35,54.23,0.00,-54.23,0,0,0,0
20:30:45,54.33,0.00,-54.33,0,0,0,0
20:30:55,54.13,0.00,-54.13,0,0,0,0
20:31:05,54.13,0.00,-54.13,0,0,0,0
20:31:15,53.93,0.00,-53.93,0,0,0,0
20:31:26,53.83,0.00,-53.83,0,0,0,0
20:31:36,53.90,0.00,-53.90,0,0,0,0
20:31:46,53.20,0.00,-53.20,0,0,0,0
20:31:57,53.50,0.00,-53.50,0,0,0,0
20:32:07,53.73,0.00,-53.73,0,0,0,0
20:32:17,53.53,0.00,-53.53,0,0,0,0
20:32:27,53.65,0.00,-53.65,0,0,0,0
20:32:38,53.40,0.00,-53.40,0,0,0,0
20:32:48,53.23,0.00,-53.23,0,0,0,0
20:32:58,53.30,0.00,-53.30,0,0,0,0
20:33:08,52.78,0.00,-52.78,0,0,0,0
20:33:18,53.20,0.00,-53.20,0,0,0,0
20:33:28,52.93,0.00,-52.93,0,0,0,0
20:33:38,52.98,0.00,-52.98,0,0,0,0
20:33:48,52.80,0.00,-52.80,0,0,0,0
20:33:59,52.70,0.00,-52.70,0,0,0,0
20:34:09,52.95,0.00,-52.95,0,0,0,0
20:34:19,52.35,0.00,-52.35,0,0,0,0
20:34:29,52.30,0.00,-52.30,0,0,0,0
20:34:39,52.50,0.00,-52.50,0,0,0,0
20:34:49,52.30,0.00,-52.30,0,0,0,0
20:35:00,52.17,0.00,-52.17,0,0,0,0
20:35:10,52.62,0.00,-52.62,0,0,0,0
20:35:20,52.05,0.00,-52.05,0,0,0,0
20:35:30,52.10,0.00,-52.10,0,0,0,0
20:35:40,52.15,0.00,-52.15,0,0,0,0
20:35:51,52.12,0.00,-52.12,0,0,0,0
20:36:01,51.85,0.00,-51.85,0,0,0,0
20:36:11,52.02,0.00,-52.02,0,0,0,0
20:36:21,51.62,0.00,-51.62,0,0,0,0
20:36:31,51.72,0.00,-51.72,0,0,0,0
20:36:41,51.72,0.00,-51.72,0,0,0,0
20:36:51,51.27,0.00,-51.27,0,0,0,0
20:37:02,51.52,0.00,-51.52,0,0,0,0
20:37:12,51.57,0.00,-51.57,0,0,0,0
20:37:22,51.55,0.00,-51.55,0,0,0,0
20:37:32,51.25,0.00,-51.25,0,0,0,0
20:37:42,51.42,0.00,-51.42,0,0,0,0
20:37:52,51.62,0.00,-51.62,0,0,0,0
20:38:02,51.10,0.00,-51.10,0,0,0,0
20:38:13,51.10,0.00,-51.10,0,0,0,0
20:38:23,50.77,0.00,-50.77,0,0,0,0
20:38:33,50.92,0.00,-50.92,0,0,0,0
20:38:43,50.85,0.00,-50.85,0,0,0,0
20:38:53,50.77,0.00,-50.77,0,0,0,0
20:39:03,50.72,0.00,-50.72,0,0,0,0
20:39:14,50.65,0.00,-50.65,0,0,0,0
20:39:24,50.60,0.00,-50.60,0,0,0,0
20:39:34,50.15,0.00,-50.15,0,0,0,0
20:39:44,50.25,0.00,-50.25,0,0,0,0
20:39:54,50.52,0.00,-50.52,0,0,0,0
20:40:04,50.27,0.00,-50.27,0,0,0,0
20:40:14,50.22,0.00,-50.22,0,0,0,0
20:40:24,50.20,0.00,-50.20,0,0,0,0
20:40:34,50.12,0.00,-50.12,0,0,0,0
20:40:45,50.00,0.00,-50.00,0,0,0,0
20:40:55,49.95,0.00,-49.95,0,0,0,0
20:41:05,49.75,0.00,-49.75,0,0,0,0
20:41:15,49.90,0.00,-49.90,0,0,0,0
20:41:25,49.75,0.00,-49.75,0,0,0,0
20:41:36,49.75,0.00,-49.75,0,0,0,0
20:41:46,49.50,0.00,-49.50,0,0,0,0
20:41:56,49.40,0.00,-49.40,0,0,0,0
20:42:06,49.32,0.00,-49.32,0,0,0,0
20:42:16,49.32,0.00,-49.32,0,0,0,0
20:42:27,49.37,0.00,-49.37,0,0,0,0
20:42:37,49.47,0.00,-49.47,0,0,0,0
20:42:47,49.30,0.00,-49.30,0,0,0,0
20:42:57,49.22,0.00,-49.22,0,0,0,0
20:43:07,49.35,0.00,-49.35,0,0,0,0
20:43:17,48.72,0.00,-48.72,0,0,0,0
20:43:27,48.82,0.00,-48.82,0,0,0,0
20:43:38,49.12,0.00,-49.12,0,0,0,0
20:43:48,48.89,0.00,-48.89,0,0,0,0
20:43:58,48.84,0.00,-48.84,0,0,0,0
20:44:08,48.79,0.00,-48.79,0,0,0,0
20:44:18,48.87,0.00,-48.87,0,0,0,0
20:44:29,48.67,0.00,-48.67,0,0,0,0
20:44:39,48.64,0.00,-48.64,0,0,0,0
20:44:49,48.64,0.00,-48.64,0,0,0,0
20:44:59,48.67,0.00,-48.67,0,0,0,0
20:45:09,48.44,0.00,-48.44,0,0,0,0
20:45:19,48.44,0.00,-48.44,0,0,0,0
20:45:30,48.39,0.00,-48.39,0,0,0,0
20:45:40,48.39,0.00,-48.39,0,0,0,0
20:45:50,48.49,0.00,-48.49,0,0,0,0
20:46:01,48.52,0.00,-48.52,0,0,0,0
20:46:11,48.12,0.00,-48.12,0,0,0,0
20:46:21,48.09,0.00,-48.09,0,0,0,0
20:46:31,47.94,0.00,-47.94,0,0,0,0
20:46:41,47.97,0.00,-47.97,0,0,0,0
20:46:51,47.67,0.00,-47.67,0,0,0,0
20:47:01,47.94,0.00,-47.94,0,0,0,0
20:47:12,47.49,0.00,-47.49,0,0,0,0
20:47:22,47.49,0.00,-47.49,0,0,0,0
20:47:32,47.79,0.00,-47.79,0,0,0,0
20:47:42,47.57,0.00,-47.57,0,0,0,0
20:47:52,47.44,0.00,-47.44,0,0,0,0
20:48:02,47.52,0.00,-47.52,0,0,0,0
20:48:12,47.44,0.00,-47.44,0,0,0,0
20:48:22,47.39,0.00,-47.39,0,0,0,0
20:48:33,47.19,0.00,-47.19,0,0,0,0
20:48:43,47.22,0.00,-47.22,0,0,0,0
20:48:53,47.29,0.00,-47.29,0,0,0,0
20:49:03,47.14,0.00,-47.14,0,0,0,0
20:49:13,46.84,0.00,-46.84,0,0,0,0
20:49:23,47.07,0.00,-47.07,0,0,0,0
20:49:33,47.07,0.00,-47.07,0,0,0,0
20:49:44,46.94,0.00,-46.94,0,0,0,0
20:49:54,46.79,0.00,-46.79,0,0,0,0
20:50:04,46.94,0.00,-46.94,0,0,0,0
20:50:14,46.77,0.00,-46.77,0,0,0,0
20:50:24,46.64,0.00,-46.64,0,0,0,0
20:50:34,46.64,0.00,-46.64,0,0,0,0
20:50:44,46.54,0.00,-46.54,0,0,0,0
20:50:55,46.34,0.00,-46.34,0,0,0,0
20:51:05,46.59,0.00,-46.59,0,0,0,0
20:51:15,46.44,0.00,-46.44,0,0,0,0
20:51:25,46.37,0.00,-46.37,0,0,0,0
20:51:35,46.32,0.00,-46.32,0,0,0,0
20:51:45,46.29,0.00,-46.29,0,0,0,0
20:51:56,46.07,0.00,-46.07,0,0,0,0
20:52:06,46.27,0.00,-46.27,0,0,0,0
20:52:16,46.04,0.00,-46.04,0,0,0,0
20:52:26,45.87,0.00,-45.87,0,0,0,0
20:52:36,45.76,0.00,-45.76,0,0,0,0
20:52:46,45.89,0.00,-45.89,0,0,0,0
20:52:56,45.64,0.00,-45.64,0,0,0,0
20:53:06,45.96,0.00,-45.96,0,0,0,0
20:53:16,45.64,0.00,-45.64,0,0,0,0
20:53:27,45.74,0.00,-45.74,0,0,0,0
20:53:37,45.64,0.00,-45.64,0,0,0,0
20:53:47,45.46,0.00,-45.46,0,0,0,0
20:53:57,45.64,0.00,-45.64,0,0,0,0
20:54:07,45.56,0.00,-45.56,0,0,0,0
20:54:17,45.31,0.00,-45.31,0,0,0,0
20:54:28,45.31,0.00,-45.31,0,0,0,0
20:54:38,45.46,0.00,-45.46,0,0,0,0
20:54:48,45.54,0.00,-45.54,0,0,0,0
20:54:58,45.29,0.00,-45.29,0,0,0,0
20:55:08,45.34,0.00,-45.34,0,0,0,0
20:55:19,45.14,0.00,-45.14,0,0,0,0
20:55:30,44.86,0.00,-44.86,0,0,0,0
20:55:40,45.26,0.00,-45.26,0,0,0,0
20:55:50,45.06,0.00,-45.06,0,0,0,0
20:56:00,44.94,0.00,-44.94,0,0,0,0
20:56:10,44.79,0.00,-44.79,0,0,0,0
20:56:20,45.01,0.00,-45.01,0,0,0,0
20:56:31,44.76,0.00,-44.76,0,0,0,0
20:56:41,44.91,0.00,-44.91,0,0,0,0
20:56:51,44.84,0.00,-44.84,0,0,0,0
20:57:01,44.86,0.00,-44.86,0,0,0,0
20:57:11,44.69,0.00,-44.69,0,0,0,0
20:57:21,44.61,0.00,-44.61,0,0,0,0
20:57:31,44.49,0.00,-44.49,0,0,0,0
20:57:42,44.61,0.00,-44.61,0,0,0,0
20:57:52,44.56,0.00,-44.56,0,0,0,0
20:58:02,44.69,0.00,-44.69,0,0,0,0
20:58:12,44.44,0.00,-44.44,0,0,0,0
20:58:22,44.16,0.00,-44.16,0,0,0,0
20:58:32,44.06,0.00,-44.06,0,0,0,0
20:58:42,44.29,0.00,-44.29,0,0,0,0
20:58:53,43.96,0.00,-43.96,0,0,0,0
20:59:03,43.96,0.00,-43.96,0,0,0,0
20:59:13,43.96,0.00,-43.96,0,0,0,0
20:59:23,43.99,0.00,-43.99,0,0,0,0
20:59:33,44.01,0.00,-44.01,0,0,0,0
20:59:43,43.76,0.00,-43.76,0,0,0,0
20:59:53,43.96,0.00,-43.96,0,0,0,0
21:00:04,43.59,0.00,-43.59,0,0,0,0
21:00:14,43.69,0.00,-43.69,0,0,0,0
21:00:24,43.76,0.00,-43.76,0,0,0,0
21:00:34,43.91,0.00,-43.91,0,0,0,0
21:00:45,43.71,0.00,-43.71,0,0,0,0
21:00:55,43.46,0.00,-43.46,0,0,0,0
21:01:05,43.59,0.00,-43.59,0,0,0,0
21:01:15,43.51,0.00,-43.51,0,0,0,0
21:01:25,43.24,0.00,-43.24,0,0,0,0
21:01:35,43.54,0.00,-43.54,0,0,0,0
21:01:46,43.09,0.00,-43.09,0,0,0,0
21:01:56,42.98,0.00,-42.98,0,0,0,0
21:02:06,43.31,0.00,-43.31,0,0,0,0
21:02:16,43.16,0.00,-43.16,0,0,0,0
21:02:27,43.36,0.00,-43.36,0,0,0,0
21:02:37,43.38,0.00,-43.38,0,0,0,0
21:02:47,43.16,0.00,-43.16,0,0,0,0
21:02:57,43.23,0.00,-43.23,0,0,0,0
21:03:07,43.41,0.00,-43.41,0,0,0,0
21:03:18,42.93,0.00,-42.93,0,0,0,0
21:03:28,42.98,0.00,-42.98,0,0,0,0
21:03:38,42.86,0.00,-42.86,0,0,0,0
21:03:48,43.01,0.00,-43.01,0,0,0,0
21:03:58,42.93,0.00,-42.93,0,0,0,0
21:04:08,42.73,0.00,-42.73,0,0,0,0
21:04:19,42.91,0.00,-42.91,0,0,0,0
21:04:29,42.81,0.00,-42.81,0,0,0,0
21:04:39,42.73,0.00,-42.73,0,0,0,0
21:04:49,42.68,0.00,-42.68,0,0,0,0
21:04:59,42.71,0.00,-42.71,0,0,0,0
21:05:09,42.56,0.00,-42.56,0,0,0,0
21:05:20,42.61,0.00,-42.61,0,0,0,0
21:05:30,42.53,0.00,-42.53,0,0,0,0
21:05:40,42.46,0.00,-42.46,0,0,0,0
21:05:50,42.43,0.00,-42.43,0,0,0,0
21:06:00,42.33,0.00,-42.33,0,0,0,0
21:06:10,42.18,0.00,-42.18,0,0,0,0
21:06:20,42.26,0.00,-42.26,0,0,0,0
21:06:30,42.26,0.00,-42.26,0,0,0,0
21:06:40,42.31,0.00,-42.31,0,0,0,0
21:06:50,42.18,0.00,-42.18,0,0,0,0
21:07:01,41.86,0.00,-41.86,0,0,0,0
21:07:11,42.23,0.00,-42.23,0,0,0,0
21:07:21,42.01,0.00,-42.01,0,0,0,0
21:07:31,42.03,0.00,-42.03,0,0,0,0
21:07:41,41.91,0.00,-41.91,0,0,0,0
21:07:52,41.78,0.00,-41.78,0,0,0,0
21:08:02,41.76,0.00,-41.76,0,0,0,0
21:08:12,41.56,0.00,-41.56,0,0,0,0
21:08:23,41.78,0.00,-41.78,0,0,0,0
21:08:33,41.71,0.00,-41.71,0,0,0,0
21:08:43,41.73,0.00,-41.73,0,0,0,0
21:08:53,41.63,0.00,-41.63,0,0,0,0
21:09:03,41.58,0.00,-41.58,0,0,0,0
21:09:13,41.46,0.00,-41.46,0,0,0,0
21:09:23,41.43,0.00,-41.43,0,0,0,0
21:09:34,41.51,0.00,-41.51,0,0,0,0
21:09:44,41.38,0.00,-41.38,0,0,0,0
21:09:54,41.46,0.00,-41.46,0,0,0,0
21:10:04,41.63,0.00,-41.63,0,0,0,0
21:10:14,41.21,0.00,-41.21,0,0,0,0
21:10:24,41.46,0.00,-41.46,0,0,0,0
21:10:34,41.31,0.00,-41.31,0,0,0,0
21:10:45,41.03,0.00,-41.03,0,0,0,0
21:10:55,41.21,0.00,-41.21,0,0,0,0
21:11:05,41.08,0.00,-41.08,0,0,0,0
21:11:15,41.10,0.00,-41.10,0,0,0,0
21:11:25,41.30,0.00,-41.30,0,0,0,0
21:11:35,41.25,0.00,-41.25,0,0,0,0
21:11:45,41.00,0.00,-41.00,0,0,0,0
21:11:56,41.03,0.00,-41.03,0,0,0,0
21:12:06,41.13,0.00,-41.13,0,0,0,0
21:12:16,41.05,0.00,-41.05,0,0,0,0
21:12:26,40.80,0.00,-40.80,0,0,0,0
21:12:36,40.95,0.00,-40.95,0,0,0,0
21:12:46,40.93,0.00,-40.93,0,0,0,0
21:12:56,40.95,0.00,-40.95,0,0,0,0
21:13:07,40.83,0.00,-40.83,0,0,0,0
21:13:17,40.75,0.00,-40.75,0,0,0,0
21:13:27,40.70,0.00,-40.70,0,0,0,0
21:13:37,40.65,0.00,-40.65,0,0,0,0
21:13:47,40.80,0.00,-40.80,0,0,0,0
21:13:57,40.50,0.00,-40.50,0,0,0,0
21:14:07,40.78,0.00,-40.78,0,0,0,0
21:14:18,40.50,0.00,-40.50,0,0,0,0
21:14:28,40.70,0.00,-40.70,0,0,0,0
21:14:38,40.68,0.00,-40.68,0,0,0,0
21:14:48,40.08,0.00,-40.08,0,0,0,0
21:14:58,40.38,0.00,-40.38,0,0,0,0
21:15:08,40.18,0.00,-40.18,0,0,0,0
21:15:19,40.38,0.00,-40.38,0,0,0,0
21:15:29,40.65,0.00,-40.65,0,0,0,0
21:15:39,40.03,0.00,-40.03,0,0,0,0
21:15:50,40.23,0.00,-40.23,0,0,0,0
21:16:00,40.10,0.00,-40.10,0,0,0,0
21:16:10,40.43,0.00,-40.43,0,0,0,0
21:16:20,40.10,0.00,-40.10,0,0,0,0
21:16:31,40.00,0.00,-40.00,0,0,0,0
21:16:41,40.18,0.00,-40.18,0,0,0,0
21:16:51,40.13,0.00,-40.13,0,0,0,0
21:17:01,40.18,0.00,-40.18,0,0,0,0
21:17:11,40.05,0.00,-40.05,0,0,0,0
21:17:21,40.03,0.00,-40.03,0,0,0,0
21:17:31,39.85,0.00,-39.85,0,0,0,0
21:17:41,39.85,0.00,-39.85,0,0,0,0
21:17:52,39.75,0.00,-39.75,0,0,0,0
21:18:02,40.00,0.00,-40.00,0,0,0,0
21:18:12,39.95,0.00,-39.95,0,0,0,0
21:18:22,39.95,0.00,-39.95,0,0,0,0
21:18:32,39.70,0.00,-39.70,0,0,0,0
21:18:42,39.50,0.00,-39.50,0,0,0,0
21:18:53,39.75,0.00,-39.75,0,0,0,0
21:19:03,39.38,0.00,-39.38,0,0,0,0
21:19:13,39.55,0.00,-39.55,0,0,0,0
21:19:23,39.28,0.00,-39.28,0,0,0,0
21:19:33,39.83,0.00,-39.83,0,0,0,0
21:19:43,39.47,0.00,-39.47,0,0,0,0
21:19:54,39.42,0.00,-39.42,0,0,0,0
21:20:04,39.30,0.00,-39.30,0,0,0,0
21:20:14,39.47,0.00,-39.47,0,0,0,0
21:20:24,39.07,0.00,-39.07,0,0,0,0
21:20:34,39.27,0.00,-39.27,0,0,0,0
21:20:44,39.12,0.00,-39.12,0,0,0,0
21:20:54,39.15,0.00,-39.15,0,0,0,0
21:21:05,39.12,0.00,-39.12,0,0,0,0
21:21:15,39.12,0.00,-39.12,0,0,0,0
21:21:25,39.10,0.00,-39.10,0,0,0,0
21:21:35,38.90,0.00,-38.90,0,0,0,0
21:21:45,39.10,0.00,-39.10,0,0,0,0
21:21:55,39.22,0.00,-39.22,0,0,0,0
21:22:05,39.10,0.00,-39.10,0,0,0,0
21:22:15,38.90,0.00,-38.90,0,0,0,0
21:22:25,38.85,0.00,-38.85,0,0,0,0
