datetime,temperature,regulator,error,inAuto,ready,lowerPower,upperPower
16:15:07,37.57,0.00,-37.57,0,0,30,0
16:15:17,37.74,0.00,-37.74,0,0,30,0
16:15:28,37.87,0.00,-37.87,0,0,30,0
16:15:38,38.02,0.00,-38.02,0,0,30,0
16:15:51,38.09,0.00,-38.09,0,0,30,0
16:16:01,38.62,0.00,-38.62,0,0,30,0
16:16:12,38.79,0.00,-38.79,0,0,30,0
16:16:22,38.72,0.00,-38.72,0,0,30,0
16:16:32,38.79,0.00,-38.79,0,0,30,0
16:16:42,38.99,0.00,-38.99,0,0,30,0
16:16:52,38.97,0.00,-38.97,0,0,30,0
16:17:02,38.89,0.00,-38.89,0,0,30,0
16:17:12,39.32,0.00,-39.32,0,0,30,0
16:17:22,39.27,0.00,-39.27,0,0,30,0
16:17:33,39.47,0.00,-39.47,0,0,30,0
16:17:43,39.61,0.00,-39.61,0,0,30,0
16:17:53,39.69,0.00,-39.69,0,0,30,0
16:18:03,39.91,0.00,-39.91,0,0,30,0
16:18:13,40.04,0.00,-40.04,0,0,30,0
16:18:24,40.19,0.00,-40.19,0,0,30,0
16:18:34,40.51,0.00,-40.51,0,0,30,0
16:18:44,40.54,0.00,-40.54,0,0,30,0
16:18:54,40.74,0.00,-40.74,0,0,30,0
16:19:04,40.96,0.00,-40.96,0,0,30,0
16:19:14,41.14,0.00,-41.14,0,0,30,0
16:19:25,41.34,0.00,-41.34,0,0,30,0
16:19:35,41.59,0.00,-41.59,0,0,30,0
16:19:45,41.54,0.00,-41.54,0,0,30,0
16:19:55,41.64,0.00,-41.64,0,0,30,0
16:20:05,42.01,0.00,-42.01,0,0,30,0
16:20:15,42.19,0.00,-42.19,0,0,30,0
16:20:25,42.21,0.00,-42.21,0,0,30,0
16:20:35,42.31,0.00,-42.31,0,0,30,0
16:20:45,42.49,0.00,-42.49,0,0,30,0
16:20:56,42.59,0.00,-42.59,0,0,30,0
16:21:06,42.71,0.00,-42.71,0,0,30,0
16:21:16,42.84,0.00,-42.84,0,0,30,0
16:21:26,42.99,0.00,-42.99,0,0,30,0
16:21:36,43.26,0.00,-43.26,0,0,30,0
16:21:46,43.41,0.00,-43.41,0,0,30,0
16:21:56,43.51,0.00,-43.51,0,0,30,0
16:22:07,43.64,0.00,-43.64,0,0,30,0
16:22:17,43.99,0.00,-43.99,0,0,30,0
16:22:27,43.99,0.00,-43.99,0,0,30,0
16:22:37,44.04,0.00,-44.04,0,0,30,0
16:22:47,44.11,0.00,-44.11,0,0,30,0
16:22:57,44.46,0.00,-44.46,0,0,30,0
16:23:07,44.74,0.00,-44.74,0,0,30,0
16:23:17,44.86,0.00,-44.86,0,0,30,0
16:23:28,44.99,0.00,-44.99,0,0,30,0
16:23:38,45.09,0.00,-45.09,0,0,30,0
16:23:48,45.41,0.00,-45.41,0,0,30,0
16:23:58,45.59,0.00,-45.59,0,0,30,0
16:24:08,45.64,0.00,-45.64,0,0,30,0
16:24:18,45.89,0.00,-45.89,0,0,30,0
16:24:28,46.09,0.00,-46.09,0,0,30,0
16:24:38,46.34,0.00,-46.34,0,0,30,0
16:24:49,46.69,0.00,-46.69,0,0,30,0
16:24:59,46.76,0.00,-46.76,0,0,30,0
16:25:09,47.06,0.00,-47.06,0,0,30,0
16:25:19,47.26,0.00,-47.26,0,0,30,0
16:25:29,47.19,0.00,-47.19,0,0,30,0
16:25:39,47.76,0.00,-47.76,0,0,30,0
16:25:50,47.59,0.00,-47.59,0,0,30,0
16:26:00,47.84,0.00,-47.84,0,0,30,0
16:26:10,48.29,0.00,-48.29,0,0,30,0
16:26:20,48.26,0.00,-48.26,0,0,30,0
16:26:30,48.66,0.00,-48.66,0,0,30,0
16:26:40,48.76,0.00,-48.76,0,0,30,0
16:26:50,48.96,0.00,-48.96,0,0,30,0
16:27:00,49.26,0.00,-49.26,0,0,30,0
16:27:11,49.08,0.00,-49.08,0,0,30,0
16:27:21,49.36,0.00,-49.36,0,0,30,0
16:27:31,49.66,0.00,-49.66,0,0,30,0
16:27:41,49.78,0.00,-49.78,0,0,30,0
16:27:51,49.96,0.00,-49.96,0,0,30,0
16:28:01,50.03,0.00,-50.03,0,0,30,0
16:28:12,50.41,0.00,-50.41,0,0,30,0
16:28:22,50.43,0.00,-50.43,0,0,30,0
16:28:32,50.73,0.00,-50.73,0,0,30,0
16:28:42,50.96,0.00,-50.96,0,0,30,0
16:28:52,51.03,0.00,-51.03,0,0,30,0
16:29:02,51.33,0.00,-51.33,0,0,30,0
16:29:12,51.31,0.00,-51.31,0,0,30,0
16:29:23,51.61,0.00,-51.61,0,0,30,0
16:29:33,51.76,0.00,-51.76,0,0,30,0
16:29:43,52.26,0.00,-52.26,0,0,30,0
16:29:53,52.38,0.00,-52.38,0,0,30,0
16:30:03,52.33,0.00,-52.33,0,0,30,0
16:30:13,52.86,0.00,-52.86,0,0,30,0
16:30:24,52.91,0.00,-52.91,0,0,30,0
16:30:34,53.06,0.00,-53.06,0,0,30,0
16:30:44,53.31,0.00,-53.31,0,0,30,0
16:30:54,53.36,0.00,-53.36,0,0,30,0
16:31:04,53.48,0.00,-53.48,0,0,30,0
16:31:14,53.71,0.00,-53.71,0,0,30,0
16:31:24,53.73,0.00,-53.73,0,0,30,0
16:31:35,54.18,0.00,-54.18,0,0,30,0
16:31:45,54.33,0.00,-54.33,0,0,30,0
16:31:55,54.51,0.00,-54.51,0,0,30,0
16:32:05,54.66,0.00,-54.66,0,0,30,0
16:32:15,55.11,0.00,-55.11,0,0,30,0
16:32:26,54.96,0.00,-54.96,0,0,30,0
16:32:36,55.26,0.00,-55.26,0,0,30,0
